chunk_id,doc_id,source_type,title,chunk_index,text_preview
chunk_221,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",162,"7) формирование консолидированной отчетности по данным общих процессов.
4.2.6.3. Требования к информационно-аналитической подсистеме могут уточняться в процессе развития интегрированной системы.
4.2.6…"
chunk_222,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",163,"4) ведение справочников и классификаторов, применяемых при обработке статистических данных;
5) обработка статистических данных, формирование расчетных показателей и сводной информации;
6) формирование…"
chunk_223,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",164,"13) взаимодействие с подсистемой ведения нормативно-справочной информации, реестров и регистров при формировании в рамках подсистемы статистики метаданных, описывающих статистические показатели и их а…"
chunk_224,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",165,"5) совершенствование и развитие инструментальных средств и пользовательского интерфейса подсистемы статистики;
6) совершенствование и развитие подсистемы статистики данных в связи с принятием в Союз н…"
chunk_225,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",166,"4.2.8.1. Подсистема анализа барьеров и препятствий должна развиваться за счет расширения функциональных возможностей ранее разработанной подсистемы анализа областей рисков.
4.2.8.2. Требования к функц…"
chunk_226,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",167,"4.2.8.3. Требования к развитию и модернизаций функций
4.2.8.3.1. Подсистема анализа препятствий должна обеспечивать осуществление следующих функций:
1) формирование и ведение реестра препятствий, в то…"
chunk_227,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",168,"4.2.8.5. Детальные требования к подсистеме анализа барьеров и препятствий должны быть определены в соответствующем частном техническом задании.
4.2.9. Требования к подсистеме таможенно-тарифного и нет…"
chunk_228,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",169,"4) оперативное предоставление информации о внесенных изменениях в ТН ВЭД ЕАЭС и ЕТТ ЕАЭС с учетом истории всех изменений;
5) хранение и использование следующей информации, связанной с ТН ВЭД ЕАЭС:
изм…"
chunk_229,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",170,"7) учет мер таможенно-тарифного регулирования, включая:
ЕТТ ЕАЭС;
перечни товарных позиций, влияющих на размер ставок ввозных таможенных пошлин:
перечень товарных позиций, которые освобождаются от взи…"
chunk_230,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",171,"перечень товарных позиций и ставок, в отношении которых в течение переходного периода одним из государств-членов применяются ставки ввозных таможенных пошлин, отличные от ставок ЕТТ ЕАЭС;
перечень чув…"
chunk_231,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",172,"перечень товарных позиций, к которым применяются запреты или ограничения на ввоз или вывоз государствами-членами в торговле с третьими странами;
перечень товарных позиций, являющихся существенно важны…"
chunk_232,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",173,"10) формирование перечня лицензий на импорт и (или) экспорт, выданных участникам внешнеторговой деятельности, на товары, в отношении которых введены меры нетарифного регулирования;
11) взаимодействие …"
chunk_233,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",174,"оперативного информирования заинтересованных уполномоченных органов об изменениях, внесенных в ТН ВЭД ЕАЭС и ЕТТ ЕАЭС;
предоставления по запросам заинтересованных лиц корректировок и актуальных версий…"
chunk_234,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",175,4.2.9.2. При внесении изменений в ТН ВЭД ЕАЭС подсистема таможенно-тарифного и нетарифного регулирования должна обеспечивать автоматизированное выявление ссылок на подлежащие изменению решения Комисси…
chunk_235,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",176,"4.2.9.4. В подсистеме таможенно-тарифного и нетарифного регулирования должен быть реализован интерфейс для поиска информации по ТН ВЭД ЕАЭС и ЕТТ ЕАЭС.
4.2.9.5. В интерфейсе для поиска информации по Е…"
chunk_236,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",177,"4.2.9.8. Требования к подсистеме тарифного и нетарифного регулирования могут уточняться в процессе развития интегрированной системы.
4.2.10. Требования к подсистеме технического регулирования
4.2.10.1…"
chunk_237,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",178,"4.2.10.1.1. Подсистема технического регулирования должна обеспечивать создание и изменение документов в сферах технического регулирования, применения СФС-мер и обращения лекарственных средств и медици…"
chunk_238,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",179,"3) учет отзывов при межгосударственном согласовании и публичном обсуждении проектов документов;
4) учет и ведение составов рабочих групп по разработке документов и внесению в них изменений;
5) анализ …"
chunk_239,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",180,"8) ведение перечня актуальных вопросов по документам и ответов на них;
9) опубликование актуальных сведений о документах и иных сведений в сферах технического регулирования, применения СФС-мер и обращ…"
chunk_240,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",181,"4.2.10.1.4. Подсистема технического регулирования должна обеспечивать взаимодействие с информационными ресурсами и информационными системами Комиссии, а также с иными подсистемами интегрированной сист…"
chunk_241,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",182,"7) получения сведений об актах, входящих в право Союза;
8) публикации сведений и документов на информационном портале Союза.
4.2.10.2. Требования к развитию и модернизации функций
4.2.10.2.1. Подсисте…"
chunk_242,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",183,"1) доступ к текстам актов органов Союза в сферах технического регулирования, применения СФС-мер и обращения лекарственных средств и медицинских изделий с возможностью многокритериального поиска интере…"
chunk_243,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",184,"5) формирование и ведение на основании сведений из подсистемы технического регулирования информационных сервисов в сферах технического регулирования, применения СФС-мер и обращения лекарственных средс…"
chunk_244,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",185,"9) оповещение о наступлении контрольных событий, а также по результатам просрочки контрольных событий;
10) ведение истории работы пользователей с документами;
11) отслеживание наступления сроков, указ…"
chunk_245,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",186,"4.2.10.2.3. В подсистеме технического регулирования должна быть обеспечена техническая поддержка для коллективной работы пользователей с проектами документов, в том числе посредством интеграции с каби…"
chunk_246,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",187,"4.2.10.2.4. Подсистема должна обеспечивать возможность использования универсальных инструментов взаимодействия с информационными ресурсами и информационными системами Комиссии, а также с иными подсист…"
chunk_247,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",188,"4.2.10.3. Требования к подсистеме технического регулирования могут уточняться в процессе развития интегрированной системы
4.2.10.4. Детальные требования к подсистеме технического регулирования должны …"
chunk_248,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",189,"4.2.11.1.1. Подсистема управления общими процессами должна включать в себя набор сервисов, обеспечивающих реализацию общих процессов в рамках интеграционного сегмента Комиссии в соответствии с требова…"
chunk_249,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",190,"4.2.11.1.3. Подсистема управления общими процессами должна обеспечивать взаимодействие с другими подсистемами интеграционного сегмента Комиссии для получения и (или) передачи информации, доступа к общ…"
chunk_250,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",191,"4.2.11.1.5. Подсистема управления общими процессами должна включать унифицированные компоненты, обеспечивающие базовую реализацию операций общих процессов в соответствии с требованиями, устанавливаемы…"
chunk_251,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",192,"1) ввод, редактирование и просмотр информации в соответствии с требованиями технологических документов общих процессов;
2) выполнение форматно-логического контроля вводимой информации в соответствии с…"
chunk_252,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",193,4.2.11.1.9. Компоненты базовой реализации общих процессов должны обеспечивать возможность приема и отправки электронных сообщений средствами интеграционной платформы в соответствии с требованиями техн…
chunk_253,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",194,"4.2.11.1.12. Подсистема управления общими процессами должна обеспечивать возможность подключения внешних компонентов, осуществляющих функции установки и проверки ЭЦП на данных, обрабатываемых этой под…"
chunk_254,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",195,"4.2.11.2. Требования к развитию и модернизации функций
4.2.11.2.1. Подсистема управления общими процессами должна обеспечивать возможность анализа выполнения передачи сообщений, передаваемых в рамках …"
chunk_255,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",196,4.2.11.2.2. Подсистема управления общими процессами должна обеспечивать предоставление сведений о порядке передачи электронных сообщений подсистемами интеграционного сегмента Комиссии интегрированной …
chunk_256,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",197,"4.2.11.2.4. Подсистема управления общими процессами должна обеспечивать возможность выгрузки содержимого электронного сообщения, включая заголовки и блок содержимого электронного сообщения (в том случ…"
chunk_257,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",198,4.2.11.2.6. Подсистема должна обеспечивать возможность получения сведений о проектируемых и осуществляемых видах регламентируемого информационного взаимодействия из смежных подсистем интеграционного с…
chunk_258,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",199,4.2.11.2.8. Подсистема должна обеспечить возможность осуществлять мониторинг эффективности реализации всех видов регламентируемого информационного взаимодействия с помощью конфигурируемых показателей …
chunk_259,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",200,"4.2.11.2.10. Подсистема должна обеспечить доступ к сведениям о реализации регламентируемого информационного взаимодействия в том числе с помощью программных интерфейсов.
4.2.11.2.11. Сервисы общих про…"
chunk_260,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",201,4.2.11.2.13. Компоненты базовой реализации должны обеспечивать возможность расширения их функций для обеспечения возможностей реализации регламентируемых Комиссией процедур информационного взаимодейст…
chunk_261,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",202,"4.2.12.1. Подсистема идентификации субъектов внешнеэкономической деятельности является новой подсистемой интегрированной системы.
4.2.12.2. Подсистема идентификации субъектов внешнеэкономической деяте…"
chunk_262,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",203,"2) оптимизация алгоритмов и повышение эффективности применяемых в государствах-членах систем управления рисками за счет создания возможности анализа всей цепочки поставки продукции;
3) упрощение форм …"
chunk_263,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",204,1) каждому участнику внешнеэкономической деятельности должен присваиваться уникальный идентификационный номер участника внешнеэкономической деятельности (далее в настоящем пункте - идентификационный н…
chunk_264,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",205,4.2.12.5. Подсистема идентификации субъектов внешнеэкономической деятельности должна строиться как совокупность взаимодействующих национальных компонентов государств-членов и интеграционного компонент…
chunk_265,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",206,"4.2.12.7. Интеграционный компонент Комиссии подсистемы идентификации субъектов внешнеэкономической деятельности должен обеспечивать ведение общего информационного ресурса, содержащего сведения о присв…"
chunk_266,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",207,"4.2.13. Требования к интеграционной платформе
4.2.13.1. Требования к функциям, реализованным в рамках предыдущих этапов работ по созданию и модернизации интегрированной системы
4.2.13.1.1. Требования …"
chunk_267,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",208,"4.2.13.1.1.3. Интеграционный шлюз должен обеспечивать маршрутизацию в интеграционные шлюзы смежных сегментов электронных сообщений, поступающих из информационных систем Комиссии и уполномоченных орган…"
chunk_268,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",209,"4.2.13.1.1.7. Интеграционный шлюз должен осуществлять ведение журналов операций, выполняемых этим шлюзом.
4.2.13.1.2. Требования к подсистеме синхронизации данных интеграционного сегмента Комиссии
4.2…"
chunk_269,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",210,"4.2.13.1.2.3. Подсистема синхронизации данных интеграционного сегмента Комиссии должна обеспечивать маршрутизацию обращений к сервисам в информационные системы Комиссии.
4.2.13.1.2.4. Подсистема синхр…"
chunk_270,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",211,"4.2.13.1.3.2. Транспортная подсистема должна предоставлять набор очередей сообщений для каждого из компонентов интеграционной платформы, смежных систем и подсистем интегрированной системы, подключаемы…"
chunk_271,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",212,"4.2.13.1.3.5. Транспортная подсистема должна обеспечивать сжатие передаваемых электронных сообщений для оптимизации использования каналов передачи данных.
4.2.13.1.4. Требования к подсистеме взаимодей…"
chunk_272,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",213,4.2.13.1.4.3. Подсистема взаимодействия с внешними информационными системами должна обеспечивать возможность расширения перечня сервисов для обращения к подсистемам интегрированной системы при расшире…
chunk_273,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",214,"4.2.13.1.4.6. Подсистема взаимодействия с внешними информационными системами должна осуществлять контроль корректности запросов, поступающих от внешних информационных систем, включая форматно-логическ…"
chunk_274,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",215,"4.2.13.1.5.1. Подсистема сопряжения должна быть реализована как набор специализированных адаптеров (программных средств), обеспечивающих при необходимости преобразование протоколов и форматов электрон…"
chunk_275,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",216,"4.2.13.2.3. Интеграционная платформа должна обеспечивать возможность развития механизмов уведомления участников информационного взаимодействия об ошибках, возникающих в процессе электронного обмена да…"
chunk_276,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",217,"4.2.13.2.6. Интеграционная платформа должна обеспечивать передачу электронных сообщений до 100 Мбайт, а также возможность передачи связанных с электронным сообщением файлов общим размером до 2 Гбайт. …"
chunk_277,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",218,"4.2.13.3. Требования к интеграционной платформе при условии согласования с государствами-членами могут уточняться в процессе реализации интегрированной системы.
4.2.13.4. Детальные требования к интегр…"
chunk_278,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",219,"4.2.14.2. Подсистема ведения нормативно-справочной информации, реестров и регистров должна обеспечивать возможность централизованного и децентрализованного ведения и распространения объектов нормативн…"
chunk_279,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",220,"1) создание новых записей и изменение существующих записей объектов нормативно-справочной информации;
2) контроль целостности, полноты и корректности записей объектов нормативно-справочной информации;…"
chunk_280,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",221,"4.2.14.6. Подсистема ведения нормативно-справочной информации, реестров и регистров должна обеспечивать распространение данных объектов нормативно-справочной информации с использованием интеграционной…"
chunk_281,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",222,"4.2.15.9. Детальные требования к подсистеме ведения нормативно-справочной информации, реестров и регистров должны быть определены в соответствующем частном техническом задании.
4.2.15. Требования к по…"
chunk_282,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",223,"5) защита машинных носителей информации;
6) регистрация событий безопасности;
7) обнаружение (предотвращение) вторжений на сетевом уровне и уровне серверов и рабочих станций;
8) контроль (анализ) защи…"
chunk_283,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",224,"4.2.15.2. В рамках работ по обеспечению сопровождения и развитию интегрированной системы должно выполняться работы по конфигурированию следующих компонентов подсистемы информационной безопасности:
1) …"
chunk_284,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",225,"12) подсистема защиты информационной системы, ее средств, систем связи и передачи данных;
13) подсистема работы с персоналом.
4.2.15.3. В рамках подсистемы информационной безопасности должно быть реал…"
chunk_285,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",226,"4) автоматизацию согласования заявок пользователей на предоставление прав доступа;
5) аудит полномочий доступа пользователей через регулярные промежутки времени;
6) аудит событий по предоставлению дос…"
chunk_286,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",227,"4.2.15.5. В рамках подсистемы информационной безопасности должна быть реализована подсистема криптографической защиты информации.
4.2.15.6. Подсистема криптографической защиты информации должна обеспе…"
chunk_287,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",228,"4) управление инцидентами защиты информации;
5) управление внутренним аудитом защиты информации;
6) предоставление отчетности по функционированию защиты информации (с оценкой эффективности);
7) регуля…"
chunk_288,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",229,"4.2.15.9. При взаимодействии ДТС государств-членов между собой и с ДТС Комиссии, осуществляемом в целях обеспечения обмена электронными документами, оформленными по правилам и требованиям документиров…"
chunk_289,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",230,"4.2.15.10. Требования к подсистеме информационной безопасности могут уточняться в процессе развития интегрированной системы.
4.2.15.11. Детальные требования к подсистеме информационной безопасности до…"
chunk_290,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",231,"3) признание действительности ЭЦП, которой подписан электронный документ, исходящий из интеграционного сегмента Комиссии, в том числе подтверждение отсутствия изменений, внесенных в этот электронный д…"
chunk_291,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",232,"5) подписание ЭЦП ДТС Комиссии, основанной на сертификате ключа проверки ЭЦП, выданном ДТС Комиссии удостоверяющим центром службы ДТС, результата проверки ЭЦП электронного документа, исходящего из инт…"
chunk_292,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",233,"сертификат ключа проверки ЭЦП действителен на момент подписания электронного документа;
каждый сертификат удостоверяющего центра из цепочки сертификатов действителен на момент подписания;
8) формирова…"
chunk_293,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",234,"Проверки, проводимые подсистемой ДТС Комиссии, а также формирование квитанций, отражающих результаты этих проверок, осуществляются в соответствии с Положением об обмене электронными документами при тр…"
chunk_294,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",235,"4.2.16.4. Детальные требования к подсистеме ДТС Комиссии должны быть определены в соответствующем частном техническом задании.
4.2.17. Требования к удостоверяющему центру службы ДТС
4.2.17.1. Удостове…"
chunk_295,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",236,"2) выпуск (создание) сертификатов ключей ЭЦП ДТС государств-членов и ДТС Комиссии;
3) распространение (выдача) сертификатов ключей ЭЦП ДТС государств-членов и ДТС Комиссии;
4) достоверное подтверждени…"
chunk_296,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",237,"8) ведение реестра выданных удостоверяющим центром службы ДТС сертификатов ключей проверки ЭЦП, в том числе включающего в себя информацию, содержащуюся в выданных удостоверяющим центром службы ДТС сер…"
chunk_297,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",238,"12) проверка уникальности ключей проверки ЭЦП в реестре выданных удостоверяющим центром службы ДТС сертификатов ключей проверки ЭЦП;
13) осуществление иной деятельности, связанной с управлением выданн…"
chunk_298,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",239,4.2.17.2.3. Удостоверяющий центр службы ДТС должен использовать только согласованные с уполномоченными органами и утверждаемые для этих целей Комиссией средства ЭЦП и средства удостоверяющего центра. …
chunk_299,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",240,4.2.17.3.1. Удостоверяющий центр службы ДТС должен обеспечивать функционирование службы ДТС интегрированной системы и предполагает развитие интеграционных возможностей подсистем ДТС в части обеспечени…
chunk_300,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",241,"4.2.18.2. Удостоверяющий центр Комиссии должен обеспечивать осуществление следующих функций:
1) создание сертификатов ключей проверки ЭЦП и выдача таких сертификатов членам Коллегии Комиссии, должност…"
chunk_301,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",242,"6) ведение реестра выданных удостоверяющим центром Комиссии сертификатов ключей проверки ЭЦП, в том числе включающего в себя информацию, содержащуюся в выданных удостоверяющим центром Комиссии сертифи…"
chunk_302,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",243,"9) проверка уникальности ключей проверки ЭЦП в реестре выданных удостоверяющим центром Комиссии сертификатов ключей проверки ЭЦП;
10) проверка по обращениям членов Коллегии Комиссии, должностных лиц и…"
chunk_303,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",244,"4.2.18.4. Удостоверяющий центр Комиссии должен использовать только средства ЭЦП и средства удостоверяющего центра, согласованные с уполномоченными органами и утвержденные для этих целей Комиссией.
4.2…"
chunk_304,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",245,"4.2.19.2. Цифровой симулятор должен включать модели интеграционного и национальных сегментов интегрированной системы, интеграционной платформы, типовых информационных систем уполномоченных органов гос…"
chunk_305,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",246,"4.2.19.4. Цифровой симулятор должен обеспечивать одновременную отработку не менее 5 (пяти) экспериментальных процессов (пилотных проектов).
4.2.19.5. Требования к цифровому симулятору могут уточняться…"
chunk_306,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",247,"4.2.20.1. Инфраструктурная платформа представляет собой обеспечивающую подсистему, которая должна содержать весь набор системно-технической инфраструктуры интеграционного сегмента Комиссии с единой си…"
chunk_307,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",248,"1) сбор, хранение и контроль основных показателей функционирования аппаратного обеспечения подсистем, развернутых в интеграционном сегменте Комиссии, включая показатели производительности, возникающие…"
chunk_308,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",249,"4) обработка событий и исключительных ситуаций, возникающих в аппаратном обеспечении, системном и прикладном программном обеспечении подсистем, развернутых в интеграционном сегменте Комиссии, в соотве…"
chunk_309,web_example_10,web_example,"Решение Коллегии ЕЭК от 02.04.2019 № 55 ""О техническом ...",250,"4.2.20.4. При создании инфраструктурная платформа должны быть обеспечены:
1) разработка требований и технических решений по реализации к инженерной инфраструктуре интеграционного сегмента (сооружения,…"
